0.000000000000000000e+00
-8.499439482208426960e-03	6.225385476927888101e-02	-8.659962986052567313e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.487577732374806283e-01	-1.094948264844931435e-01	-8.587040894611859265e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.509294961411425939e-01	5.353498988841277617e-01	3.620544301865355474e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.667412615410378100e-03	-1.723804767563328066e-01	-9.236429195323621055e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.087525317804645952e-01	-6.584409803845614473e-01	4.381854372203897174e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.773138606145825857e-01	6.758865860986146279e-01	5.198453640960568611e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.669736680547383556e-01	8.340136600742438233e-01	-2.786520265468547253e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-8.855904074935343484e-01	3.537040032463525385e-01	2.561759372022929249e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-2.289390105122704466e-02	-2.388037743226062437e-01	-9.287099319118931051e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.089580321955864239e-01	-3.337745032795380595e-01	7.393121537492660655e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.194376116429422187e-03	5.302649306968801879e-01	3.875375131259578554e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-5.028816368338466791e-01	-1.337485556936907904e-01	-1.127953351934775778e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-3.871135714363694857e-01	3.715901277263292113e-01	5.578522022331340313e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-3.868273015437395101e-01	7.933778804710618360e-01	3.670253808426382491e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-2.180470588460948697e-02	2.871854430148662041e-01	3.214658146271578976e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.785325733674501814e-01	-5.797402499133712528e-01	6.782079214691097979e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-3.012914343101870118e-01	2.206560364421712994e-01	-8.915269543785223627e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-5.095877836701696584e-01	-3.129101183625381255e-01	-2.709759669452713182e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-5.197065281198093301e-01	7.425604058862631529e-01	1.619815528299245466e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-4.456211075252412140e-02	-2.200597678296637716e-01	4.429802094770368126e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-2.403982162950167589e-01	-6.673094982314126122e-02	1.059679633784336161e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.828160968633679495e-01	7.966669012992121102e-02	8.578256183399751711e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.680312190124764404e-01	-6.923594597063842393e-01	-2.843431518667475233e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-3.952039782623074093e-01	-2.287112289035941048e-01	-3.113209614229565103e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.769443536223811231e-01	1.261210913055182681e-01	-5.068589022548395384e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-3.414818984597499107e-01	8.453593288906728898e-01	-3.535292860147383753e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-8.700746329003393453e-02	-8.240225517731629701e-01	5.299747781893574539e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.550829606508790925e-01	-5.814176283072980400e-01	5.318859754766274150e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.109216726680993859e-01	3.956206527423908881e-01	7.119062078135898197e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.973534774336141606e-02	1.457642190497595303e-01	-7.561205245684633480e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-3.245984026488846208e-01	-4.182450365999803021e-01	-3.021047390169032676e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-8.759904649400450660e-01	-2.900605530857382486e-01	1.214631797674986524e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-4.815332712643780599e-01	-1.842187790442162409e-01	-5.518208906845918360e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-6.628826166737573633e-01	6.754941788669196479e-01	2.301372918788349153e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-5.349579392538781342e-01	-8.189899587922230273e-01	1.506410970716795875e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-1.643296343958089434e-02	5.660051757376755033e-01	-3.991283834862489888e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.018397798236014840e-01	1.645561070498244571e-01	6.907970453284421053e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.940237112003512010e-01	4.367264141875761285e-01	2.452957075646236551e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.119227945486696713e-01	-9.218747543331424765e-01	1.833575039716395794e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-5.758217386212034494e-01	-4.385558552579636726e-02	-3.130718147515290095e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-8.911970808943697753e-01	2.888516135132221940e-01	6.908685256076901871e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-8.558896371101515355e-01	-4.145218767146306993e-01	-2.379394405339059770e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.041420777043214618e-01	2.539432148709767079e-01	-4.489797374948409359e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.685691486441104558e-01	-6.505818853632554244e-02	-1.545223016288228557e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.811909473955714889e-01	-1.133089833239791511e-01	1.722795766769923131e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.089451958228007111e-01	-2.409358315956032226e-01	-2.250439299475338883e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-2.136585611082298386e-01	-1.308974960469102278e-01	-6.063766802150863944e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.109045725497378593e-01	-6.172972571412712467e-02	2.132494229016358434e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-4.252996032437776908e-01	-7.454716564093069042e-01	-2.662212323426580984e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.443737639826119357e-01	7.417420733032074887e-02	-8.448473002073775273e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
-2.703717585291663394e-01	7.963963031622030009e-01	-5.371483617661753085e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
